SMILES,Tg,PID,Polymer Class,Tensile_Strength,Elastic_Modulus
*c1nnc(-c2cc(CCCCCCCCCC)c(-c3sc(-c4nnc(-c5cc(OCCCCCCCC)c(*)cc5OCCCCCCCC)o4)cc3CCCCCCCCCC)s2)o1,53.8,P372280,"Polyoxides/ethers/acetals, Polysulfides, Polyimines",87.65,3.27
*c1nnc(-c2cc(CCCCCCCC)c(-c3ccc(-c4sc(-c5nnc(-c6cc(OCCCCCCCC)c(*)cc6OCCCCCCCC)o5)cc4CCCCCCCC)s3)s2)o1,34.1,P372281,"Polyoxides/ethers/acetals, Polysulfides, Polyimines",108.58,4.4
*c1ccc(-c2nc3cc(Oc4ccc(NC(=O)c5cc(C(=O)Nc6ccc(Oc7ccc8nc(-c9ccccc9)c(*)nc8c7)cc6)cc(N6C(=O)c7ccccc7C6=O)c5)cc4)ccc3nc2-c2ccccc2)cc1,302.0,P372288,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines",234.4,11.22
*Oc1ccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)cc1,219.0,P372292,"Polyoxides/ethers/acetals, Polyamides/thioamides",145.38,5.42
*Oc1cccc(Oc2ccc(NC(=O)c3ccc(-c4ccc(C(=O)Nc5ccc(*)cc5)c(C)c4)cc3C)cc2)c1,213.0,P372293,"Polyoxides/ethers/acetals, Polyamides/thioamides",124.02,5.93
*Oc1ccc(Oc2ccc(Oc3ccc(NC(=O)c4ccc(-c5ccc(C(=O)Nc6ccc(*)cc6)c(C)c5)cc4C)cc3)cc2)cc1,200.0,P372294,"Polyoxides/ethers/acetals, Polyamides/thioamides",154.52,6.76
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4ccc(-c5ccc(C(=O)Nc6ccc(*)cc6)c(C)c5)cc4C)cc3)cc2)cc1,251.0,P372296,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",157.55,5.94
*Oc1ccc(S(=O)(=O)c2ccc(Oc3cccc(NC(=O)c4ccc(-c5ccc(C(=O)Nc6cccc(*)c6)c(C)c5)cc4C)c3)cc2)cc1,220.0,P372297,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",149.08,6.83
*Oc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C(C)(C)c6ccc(*)cc6)cc5)cc4)c(C)c3)cc2C)cc1,230.0,P372298,"Polyoxides/ethers/acetals, Polyamides/thioamides",166.6,6.47
*Oc1ccc(C(C)(C)c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,171.0,P372302,"Polyoxides/ethers/acetals, Polyketones/thioketones",135.92,5.7
*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5ccc(C(=O)c6ccc(*)c(C(F)(F)F)c6)cc5)cc4C(F)(F)F)cc3)c3ccccc3-c3ccccc32)cc1,229.0,P372303,"Polyoxides/ethers/acetals, Polyketones/thioketones",174.32,7.53
*Oc1ccc(-c2ccc(Oc3ccc(C(=O)c4ccc(C(=O)c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,187.0,P372304,"Polyoxides/ethers/acetals, Polyketones/thioketones",132.19,4.98
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)CCCC4)cc3)cc2)cc1,230.0,P372305,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides",111.74,5.4
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)CCCCCC4)cc3)cc2)cc1,247.0,P372306,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides",116.64,4.94
*Oc1ccc(C(C)(C)c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C(*)=O)cc4)cc3)cc2)cc1,77.0,P372309,"Polyoxides/ethers/acetals, Polyesters/thioesters",85.18,3.57
*Oc1ccc(C(c2ccc(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C(*)=O)cc4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,89.0,P372310,"Polyoxides/ethers/acetals, Polyesters/thioesters",103.85,3.52
*Oc1c(Br)cc(C(C)(C)c2cc(Br)c(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C(*)=O)cc4)cc3)c(Br)c2)cc1Br,128.0,P372311,"Polyoxides/ethers/acetals, Polyesters/thioesters",105.83,3.83
*Oc1c(Cl)cc(C(C)(C)c2cc(Cl)c(OC(=O)c3ccc(OCCCCCCCCCCOc4ccc(C(*)=O)cc4)cc3)c(Cl)c2)cc1Cl,140.0,P372312,"Polyoxides/ethers/acetals, Polyesters/thioesters",113.36,4.13
*Oc1ccc(C(c2ccc(Oc3ccc(C(=O)c4cccc(-c5cccc(C(=O)c6ccc(*)cc6)c5)c4)cc3)cc2)(C(F)(F)F)C(F)(F)F)cc1,159.0,P372313,"Polyoxides/ethers/acetals, Polyketones/thioketones",163.84,6.23
*Oc1ccc(C2(c3ccc(Oc4ccc(C(=O)c5cccc(-c6cccc(C(=O)c7ccc(*)cc7)c6)c5)cc4)cc3)c3ccccc3-c3ccccc32)cc1,212.0,P372314,"Polyoxides/ethers/acetals, Polyketones/thioketones",169.01,8.44
*Oc1c(C)cc(-c2cc(C)c(Oc3ccc(C(=O)c4ccccc4-c4ccccc4C(=O)c4ccc(*)cc4)cc3)c(C)c2)cc1C,233.0,P372315,"Polyoxides/ethers/acetals, Polyketones/thioketones",161.63,6.75
*Oc1ccc(C(=O)c2ccc(Oc3ccc(C(c4ccc(*)cc4)(C(F)(F)F)C(F)(F)F)cc3)cc2)c2ccccc12,190.0,P372316,"Polyoxides/ethers/acetals, Polyketones/thioketones",150.93,6.07
*Oc1ccc(C(=O)c2ccc(Oc3ccc(C4(c5ccc(*)cc5)c5ccccc5-c5ccccc54)cc3)cc2)c2ccccc12,260.0,P372317,"Polyoxides/ethers/acetals, Polyketones/thioketones",169.21,8.29
*c1ccc(OCCN(CC)c2ccc(-c3ccc(C(=C(C#N)C#N)c4ccc(N(CC)CC)cc4)s3)cc2)c(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)c1,215.0,P372318,"Polyoxides/ethers/acetals, Polyimines",227.73,9.03
*c1ccc(OCCN(CC)c2ccc(-c3ccc(C(=C(C#N)C#N)c4ccc(-c5ccc(N(CC)CC)cc5)s4)s3)cc2)c(-c2cc(-c3ccccc3)c3cc(Oc4ccc5nc(*)cc(-c6ccccc6)c5c4)ccc3n2)c1,205.0,P372319,"Polyoxides/ethers/acetals, Polyimines",220.94,10.3
*c1ccc(C(c2ccc(-c3cc(-c4ccccc4)c4cc(Oc5ccc6nc(*)cc(-c7ccccc7)c6c5)ccc4n3)cc2)(C(F)(F)F)C(F)(F)F)cc1,260.0,P372320,"Polyoxides/ethers/acetals, Polyimines",217.14,8.17
*CCCCCCCCOC(=O)Nc1ccc(NC(=O)OCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c(C)c1,81.0,P372326,"Polyoxides/ethers/acetals, Polyurethanes/thiourethanes",66.11,2.74
*CCCCCCCCCCCOC(=O)Nc1ccc(NC(=O)OCCCCCCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c(C)c1,77.0,P372328,"Polyoxides/ethers/acetals, Polyurethanes/thiourethanes",65.56,2.19
*CCCCCCOC(=O)Nc1ccc(NC(=O)OCCCCCCOc2ccc(-c3ccc(O*)cc3)cc2)c(C)c1,89.0,P372329,"Polyoxides/ethers/acetals, Polyurethanes/thiourethanes",82.44,3.08
*CC(CO)(CCl)COc1ccc(C(c2ccc(O*)cc2)(C(F)(F)F)C(F)(F)F)cc1,107.0,P372331,Polyoxides/ethers/acetals,73.31,2.42
*Oc1cc(C(=O)c2ccccc2)c(Oc2ccc(*)cc2)cc1C(=O)c1ccccc1,137.0,P372332,Polyoxides/ethers/acetals,113.73,4.35
*CC(COCCOCCOC)O*,-57.0,P372336,Polyoxides/ethers/acetals,12.73,0.24
*CCOCCOc1ccc(/C=C(\C)c2ccc(O*)cc2)cc1,39.0,P372349,Polyoxides/ethers/acetals,59.78,2.35
*CCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,128.5,P372351,"Polyoxides/ethers/acetals, Polyamides/thioamides",80.8,3.66
*CCOCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1,140.0,P372352,"Polyoxides/ethers/acetals, Polyamides/thioamides",93.75,3.68
*CCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,155.0,P372353,"Polyoxides/ethers/acetals, Polyamides/thioamides",83.36,3.74
*CCOCCOCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,111.0,P372355,"Polyoxides/ethers/acetals, Polyamides/thioamides",82.3,3.53
*CCOCCOCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1,116.0,P372356,"Polyoxides/ethers/acetals, Polyamides/thioamides",79.74,3.58
*CCOCCOCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,129.0,P372357,"Polyoxides/ethers/acetals, Polyamides/thioamides",77.76,3.39
*CCCCCOc1cccc(NC(=O)c2ccc(C(=O)Nc3cccc(O*)c3)cc2)c1,135.0,P372359,"Polyoxides/ethers/acetals, Polyamides/thioamides",80.46,3.64
*CCCCCCCCOc1cccc(NC(=O)c2cccc(C(=O)Nc3cccc(O*)c3)c2)c1,117.0,P372361,"Polyoxides/ethers/acetals, Polyamides/thioamides",85.12,3.34
*CCCCCCCCOc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(O*)cc3)c2)cc1,128.0,P372362,"Polyoxides/ethers/acetals, Polyamides/thioamides",84.57,3.44
*Oc1ccc(NC(=C(C#N)C#N)c2cccc(C(Nc3ccc(Oc4ccc(NC(=O)c5ccc(C(=O)Nc6ccc(*)cc6)cc5)cc4)cc3)=C(C#N)C#N)c2)cc1,274.0,P372364,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polyimines",168.9,6.44
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(*)cc3)c2)cc1,273.0,P372365,"Polyoxides/ethers/acetals, Polyamides/thioamides",135.89,5.67
*Oc1cccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(*)cc3)c2)c1,251.0,P372366,"Polyoxides/ethers/acetals, Polyamides/thioamides",135.09,4.81
*Oc1ccc(Oc2ccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)cc1,251.0,P372367,"Polyoxides/ethers/acetals, Polyamides/thioamides",148.03,5.53
*Oc1cccc(Oc2ccc(NC(=O)c3cc(NC(=O)c4ccc(OC(C)=O)cc4)cc(C(=O)Nc4ccc(*)cc4)c3)cc2)c1,230.0,P372368,"Polyoxides/ethers/acetals, Polyamides/thioamides",129.17,6.12
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(NC(=O)c4cc(NC(=O)c5ccc(OC(C)=O)cc5)cc(C(=O)Nc5ccc(*)cc5)c4)cc3)cc2)cc1,263.0,P372369,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",161.63,6.79
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)cc3)c2)cc1,243.0,P372370,"Polyoxides/ethers/acetals, Polyamides/thioamides",164.52,6.15
*Oc1ccc(NC(=O)c2cc(NC(=O)c3ccc(OC(C)=O)cc3)cc(C(=O)Nc3ccc(Oc4ccc(-c5ccc(*)cc5)cc4)cc3)c2)cc1,252.0,P372371,"Polyoxides/ethers/acetals, Polyamides/thioamides",148.75,6.82
*CCCNC(=O)CCCCCCCCC(=O)NCCCOCCOCCO*,40.0,P372372,"Polyoxides/ethers/acetals, Polyamides/thioamides",8.89,0.11
*CCCNC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NCCCOCCOCCO*,44.0,P372373,"Polyoxides/ethers/acetals, Polyamides/thioamides",41.56,1.33
*CCCNC(=O)CNC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)NCCCOCCOCCO*,36.0,P372374,"Polyoxides/ethers/acetals, Polyamides/thioamides",33.68,1.09
*CCCNC(=O)CNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCC(=O)NCCCOCCOCCO*)C(C)C)C(C)C,58.0,P372375,"Polyoxides/ethers/acetals, Polyamides/thioamides",38.28,0.89
*CCCNC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)CCCCCCCCC(=O)NC(Cc1ccccc1)C(=O)NC(C(=O)NCCCOCCOCCO*)C(C)C)C(C)C,66.0,P372376,"Polyoxides/ethers/acetals, Polyamides/thioamides",35.23,1.18
*CCCCCCCCOc1c(OC)cc(/C=C/c2ccc(/C=C/c3cc(OC)c(O*)c(OC)c3)cc2)cc1OC,80.45,P372377,Polyoxides/ethers/acetals,72.32,2.71
*CCCCCCCCOc1c(OC)cc(/C=C/c2ccc(/C=C/c3cc(OC)c(O*)c(OC)c3)cc2)cc1OC,80.45,P372595,Polyoxides/ethers/acetals,78.86,2.85
*CCCCCCCCOc1c(OC)cc(/C=C/c2cc(CCCCCC)c(/C=C/c3cc(OC)c(O*)c(OC)c3)cc2CCCCCC)cc1OC,21.0,P372378,Polyoxides/ethers/acetals,56.7,1.97
*CCCCCCCCOc1c(OC)cc(/C=C/c2cc(C(C)C)c(/C=C/c3cc(OC)c(O*)c(OC)c3)cc2C(C)C)cc1OC,85.0,P372379,Polyoxides/ethers/acetals,70.83,2.67
*CCCCCCOc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(-c6c(-c7ccccc7)cc(-c7ccc(O*)cc7)cc6-c6ccccc6)cc5)cc4)cc3)c(-c3ccccc3)c2)cc1,127.0,P372380,"Polyoxides/ethers/acetals, Polyamides/thioamides",229.45,8.77
*CCCCCCCCCCOc1ccc(-c2cc(-c3ccccc3)c(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(-c6c(-c7ccccc7)cc(-c7ccc(O*)cc7)cc6-c6ccccc6)cc5)cc4)cc3)c(-c3ccccc3)c2)cc1,116.0,P372381,"Polyoxides/ethers/acetals, Polyamides/thioamides",229.07,8.55
*CCCCCCOc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(-c6c(-c7ccc(-c8ccccc8)cc7)cc(-c7ccc(O*)cc7)cc6-c6ccc(-c7ccccc7)cc6)cc5)cc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c2)cc1,121.5,P372382,"Polyoxides/ethers/acetals, Polyamides/thioamides",302.0,11.24
*CCCCCCCCCCOc1ccc(-c2cc(-c3ccc(-c4ccccc4)cc3)c(-c3ccc(NC(=O)c4ccc(C(=O)Nc5ccc(-c6c(-c7ccc(-c8ccccc8)cc7)cc(-c7ccc(O*)cc7)cc6-c6ccc(-c7ccccc7)cc6)cc5)cc4)cc3)c(-c3ccc(-c4ccccc4)cc3)c2)cc1,111.0,P372383,"Polyoxides/ethers/acetals, Polyamides/thioamides",271.72,12.77
*Oc1ccc(NC(=O)c2ccc3cc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)CC7CCC6C7)cc5)cc4)ccc3c2)cc1,276.0,P372384,"Polyoxides/ethers/acetals, Polyamides/thioamides",161.04,7.22
*Oc1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)CC7CCC6C7)cc5)cc4)cc3)cc2)cc1,296.0,P372385,"Polyoxides/ethers/acetals, Polyamides/thioamides",159.0,6.68
*Oc1ccc(NC(=O)c2ccc(S(=O)(=O)c3ccc(C(=O)Nc4ccc(Oc5ccc(C6(c7ccc(*)cc7)CC7CCC6C7)cc5)cc4)cc3)cc2)cc1,287.0,P372386,"Polyoxides/ethers/acetals, Polyamides/thioamides, Polysulfones/sulfoxides/sufonates/sulfoamides",177.34,6.13
*Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc2)cc1,281.0,P372387,"Polyoxides/ethers/acetals, Polyamides/thioamides",155.32,5.62
*Oc1ccc(NC(=O)c2cccc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)c2)cc1,256.0,P372388,"Polyoxides/ethers/acetals, Polyamides/thioamides",150.75,5.25
*Oc1ccc(NC(=O)c2cc(C(=O)Nc3ccc(Oc4ccc(C5(c6ccc(*)cc6)CC6CCC5C6)cc4)cc3)cc(C(C)(C)C)c2)cc1,272.0,P372389,"Polyoxides/ethers/acetals, Polyamides/thioamides",143.96,5.96
*OC(=O)c1ccc(C(=O)OC2COC3C(*)COC23)cc1,255.5,P372390,"Polyoxides/ethers/acetals, Polyesters/thioesters",75.15,2.85
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCC)cc1,64.0,P372391,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",64.04,2.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,76.0,P372392,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",77.39,2.82
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,36.0,P372393,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",42.55,1.72
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCC)cc1,79.0,P372394,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",56.97,2.52
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,27.0,P372395,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",49.47,1.9
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCC)cc1,45.0,P372396,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",53.6,1.95
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC)cc1,82.0,P372397,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",62.77,2.15
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,40.0,P372398,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",55.0,1.8
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCC(C)C)cc1,72.0,P372399,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",63.62,2.01
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC(C)C)cc1,80.0,P372400,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",66.09,2.38
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OC(C)CC)cc1,68.0,P372401,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",61.43,2.24
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCC)cc1,45.0,P372402,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",48.0,1.75
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCc2ccccc2)cc1,55.0,P372403,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",73.22,2.86
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCCCCCCCC)cc1,17.0,P372404,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",39.61,1.45
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCC)cc1,53.0,P372405,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",51.58,2.17
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCOCCOCC)cc1,18.0,P372406,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",46.22,1.64
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCC)cc1,28.0,P372407,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",53.1,1.59
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC)cc1,63.0,P372408,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",63.71,2.2
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,16.0,P372409,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",44.63,1.61
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCC(C)C)cc1,50.0,P372410,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",56.02,2.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC(C)C)cc1,58.0,P372411,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",56.28,2.0
*Oc1ccc(CC(NC(=O)CCc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OC(C)CC)cc1,44.0,P372412,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",56.88,1.78
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCC)cc1,66.0,P372413,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",68.37,2.38
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCC)cc1,46.0,P372414,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",55.49,1.95
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,51.0,P372415,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",55.53,1.97
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCC)cc1,50.0,P372416,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",56.52,1.95
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCC)cc1,31.0,P372417,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",47.03,1.75
*Oc1ccc(CC(NC(=O)Cc2ccc(OC(=O)COCCOCC(*)=O)cc2)C(=O)OCCCCCCCC)cc1,23.0,P372418,"Polyoxides/ethers/acetals, Polyesters/thioesters, Polyamides/thioamides",42.81,1.64
*Oc1ccc(-c2ccc(-c3ccc(Oc4ccc(C(c5ccc(*)cc5)(C(F)(F)F)C(F)(F)F)cc4)c(C(F)(F)F)c3)cc2)cc1C(F)(F)F,207.5,P372419,Polyoxides/ethers/acetals,133.66,5.83
*Oc1ccc(-c2ccc(-c3ccc(Oc4ccc(C(C)(C)c5ccc(*)cc5)cc4)c(C(F)(F)F)c3)cc2)cc1C(F)(F)F,192.0,P372420,Polyoxides/ethers/acetals,144.87,6.17
*Oc1ccc(C2(c3ccc(Oc4ccc(-c5ccc(-c6ccc(*)c(C(F)(F)F)c6)cc5)cc4C(F)(F)F)cc3)c3ccccc3-c3ccccc32)cc1,237.0,P372421,Polyoxides/ethers/acetals,193.28,7.97
*Oc1ccc(-c2ccc(Oc3ccc(-c4ccc(-c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,203.5,P372422,Polyoxides/ethers/acetals,154.03,5.38
*Oc1ccc(S(=O)(=O)c2ccc(Oc3ccc(-c4ccc(-c5ccc(*)c(C(F)(F)F)c5)cc4)cc3C(F)(F)F)cc2)cc1,214.0,P372423,"Polyoxides/ethers/acetals, Polysulfones/sulfoxides/sufonates/sulfoamides",144.39,6.05
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5cccc(*)n5)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,153.0,P372424,"Polyoxides/ethers/acetals, Polyimines",147.58,5.32
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5cccc(*)n5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,125.0,P372425,"Polyoxides/ethers/acetals, Polyimines",141.63,5.0
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6cccc(*)n6)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,182.5,P372426,"Polyoxides/ethers/acetals, Polyimines",173.49,6.92
*c1ccc(Oc2ccc(C(c3ccc(Oc4ccc(-c5ccc(*)s5)cc4C(F)(F)F)cc3)(C(F)(F)F)C(F)(F)F)cc2)c(C(F)(F)F)c1,155.0,P372427,"Polyoxides/ethers/acetals, Polysulfides",153.59,5.08
*c1ccc(Oc2ccc(C(C)(C)c3ccc(Oc4ccc(-c5ccc(*)s5)cc4C(F)(F)F)cc3)cc2)c(C(F)(F)F)c1,130.0,P372428,"Polyoxides/ethers/acetals, Polysulfides",123.1,4.79
*c1ccc(Oc2ccc(C3(c4ccc(Oc5ccc(-c6ccc(*)s6)cc5C(F)(F)F)cc4)c4ccccc4-c4ccccc43)cc2)c(C(F)(F)F)c1,169.0,P372429,"Polyoxides/ethers/acetals, Polysulfides",188.74,7.74
*Oc1cc(Cl)cc(Cl)c1*,165.0,P372432,Polyoxides/ethers/acetals,73.35,2.8
*CCCC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)CCCOc2ccc(O*)c(C)c2)cc1,139.0,P372435,"Polyoxides/ethers/acetals, Polyamides/thioamides",68.7,2.72
*CCCCC(=O)NNC(=O)c1ccc(C(=O)NNC(=O)CCCCOc2ccc(O*)c(C)c2)cc1,150.0,P372436,"Polyoxides/ethers/acetals, Polyamides/thioamides",75.44,2.62
